text	url
between this and Bey’s song for King Richard, Ariana and her are really about to get their first Oscar noms in the same year huh https://t.co/bE1PBTurZy	https://twitter.com/i/web/status/1466809815888506881
I rated King Richard (2021) 8/10  #IMDb https://t.co/6BuIKq23Db	https://twitter.com/i/web/status/1466809463541751815
CODA takes the most nominations today for @detfilm with 5 total nominations!   KING RICHARD - 4 DON’T LOOK UP - 4 https://t.co/0ieDXMwHOD	https://twitter.com/i/web/status/1466809255382691848
Two favorite films so far this year:  King Richard   &amp;   City of Lies  Both based on true stories. Incredible writing. Selfless yet magical directing. Mindblowing performances. And me on the edge of my dang seat the whole time	https://twitter.com/i/web/status/1466808861021523974
this is about will smith as in king richard lmao not me thinking it’s about will Poulter because of dopesick which isn’t even a movie lmao!! https://t.co/10RAhSx9fs	https://twitter.com/i/web/status/1466808330735792135
YASSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS ARIANA RITA AUNJANUE AND DAME DIANA YASSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS HOLY FORKING SHIRT BALLS YASSSSSSSSSSSSSSSS #WestSideStory #KingRichard #LastNightInSoho https://t.co/EMhWpWOxVp	https://twitter.com/i/web/status/1466808231699832839
Os indicados a 'Melhor Ator Coadjuvante' no Detroit Film Critics Society são:  - Jon Bernthal (King Richard) - Troy Kotsur (CODA) - Jared Leto (House of Gucci) - Ray Liotta (The Many Saints of Newark) - Kodi Smith-McPhee (The Power of the Dog) https://t.co/q5giBmUWDU	https://twitter.com/i/web/status/1466807985368354817
Anchored by career-best work from Will Smith, #KingRichard gives a mostly saintly yet captivating portrayal of the father who introduced the world to Venus and Serena Williams. Here’s my review for @ArkansasOnline https://t.co/gsuzuXyM5J	https://twitter.com/i/web/status/1466807725145399315
REVIEW: “King Richard” (2021) https://t.co/kJvhe5ujru	https://twitter.com/i/web/status/1466807062726418440
As indicadas a 'Melhor Atriz Coadjuvante' no Detroit Film Critics Society são:  - Ariana DeBose (West Side Story) - Kirsten Dunst (The Power of the Dog) - Aunjanue Ellis (King Richard) - Rita Moreno (West Side Story) - Diana Rigg (Last Night in Soho) https://t.co/Or8Xwu5jNV	https://twitter.com/i/web/status/1466806716083888128
Os indicados em Melhor Ator Coadjuvante no Detroit Film Critics Society são:  • Jon Bernthal (King Richard) • Troy Kotsur (CODA) • Jared Leto (House of Gucci) • Ray Liotta (The Many Saints of Newark) • Kodi Smit-Mac-Phee (The Power of the Dog) https://t.co/lgUx9CjTj8	https://twitter.com/i/web/status/1466806275640074242
Watched King Richard last night. What a great sports movie, and a great, inspiring story!	https://twitter.com/i/web/status/1466805555582758918
Just need to say that i thought #KingRichard was a really beautiful film. The entire cast was amazing but whoo chile that @aunjanuejlt —-especially with that monologue in the kitchen it took me to a place!!!	https://twitter.com/i/web/status/1466804841989107715
Bey really snapped on Be alive and the whole King Richard movie is so good	https://twitter.com/i/web/status/1466804326614118408
The King Richard post credits…. Beyoncé you will always be the greatest	https://twitter.com/i/web/status/1466804281084891137
Loving This COVER! #kingrichardmovie @willsmith @serenawilliams @venuswilliams @entertainmentweekly #FridayFeeling https://t.co/zW8n1eXt6W	https://twitter.com/i/web/status/1466804261971451908
King Richard is 10/10 👌🏾	https://twitter.com/i/web/status/1466804057004249088
King Richard live updates – Serena and Venus Williams’ half-sister still wants relationship with stars after dad left https://t.co/twtjZO9lhy	https://twitter.com/i/web/status/1466801942500413440
This is gonna be awesome! Join us this afternoon to chat live with this Mississippi-born superstar, @aunjanuejlt! @MSFreePress #mississippi #KingRichard https://t.co/Z04bVu265E	https://twitter.com/i/web/status/1466800470744354819
Last night i saw the movie King Richard and it was simply amazing! Highly recommend 👍🏾	https://twitter.com/i/web/status/1466799189262667777
king richard was such an amazing movie omg haven’t seen something that powerful in a while	https://twitter.com/i/web/status/1466798919485173765
Venus Williams in #KingRichard https://t.co/Tpxvp4n7Oa	https://twitter.com/i/web/status/1466798290918383619
"TODAY: Mississippi's own @aunjanuejlt, star of ""King Richard,"" joins @kimberlydgriffi and @DonnerKay for a virtual conversation Friday (12/3) at 4 central about growing up in McComb, films, racism, more.   Any 2021 gift to https://t.co/8T6NS5DvoA by 3:30 p.m. today gets invite! https://t.co/radtVzO6fP"	https://twitter.com/i/web/status/1466797888982466564
Just watched King Richard and that movie left me empowered to not just be a better athlete/person, but a damn well amazing dad when my time comes!  We gotta give flowers to amazing dads: Richard Williams, Lavar Ball, Kobe Bryant🤲🏿, Kevin Hart and the rest!💐 #OpenStance IYKYK	https://twitter.com/i/web/status/1466796840448372746
I can’t remember the last time I balled at a movie screen 😭 so moving, so inspiring #KingRichard	https://twitter.com/i/web/status/1466796756960694285
https://t.co/cUDZf1jGkm Will Smith Says Venus and Serena Williams ‘Cried All the Way Through’ King Richard: ‘They Loved It’ https://t.co/ADUFMfxfoC	https://twitter.com/i/web/status/1466796743396192261
US Open reported $181M loss. If you exclude market gains of investments losses are $220M. @usta is effectively broke, its leaders inept and the marketplace has spoken. Tv on the floor and executives change nothing. Thank you @PGalbraithUSTA  @usopen   https://t.co/1bJn4JrGb3	https://twitter.com/i/web/status/1466796701289795589
King Richard on TV Time https://t.co/D5ajnXuvZH https://t.co/Qvsjv0Sj6L	https://twitter.com/i/web/status/1466795696963653641
In King Richard, viewers get a personal look at the upbringing of two of the greatest athletes of our time  https://t.co/aMi0WR2BsW	https://twitter.com/i/web/status/1466795576905846794
King Richard live updates – Serena and Venus Williams’ half-sister still wants relationship with stars after dad left https://t.co/NefnnBBWgb	https://twitter.com/i/web/status/1466794452949913604
#KingRichard a sensational movie and an unbelievable story. I remember the press being very critical of him but the true story of the protection he provided his family is incredible.	https://twitter.com/i/web/status/1466793338590445568
'King Richard' is Will Smith's latest addition to his impressive list of sports films https://t.co/mYdty6YsuK https://t.co/iej5qJ9Otk	https://twitter.com/i/web/status/1466792983454310402
King Richard was a dope ass movie	https://twitter.com/i/web/status/1466792328509771782
Serena Williams on 'King Richard' and the entrepreneurial lessons she learned from her dad https://t.co/hXfTnqAy9A https://t.co/H0lfJHfLPJ	https://twitter.com/i/web/status/1466791559974866947
It’s a family affair for Will Smith in King Richard https://t.co/0dnB3GO27n	https://twitter.com/i/web/status/1466791158512861187
I’m going to watch king Richard next week 🙏🏽	https://twitter.com/i/web/status/1466790548094824450
Busy watching #KingRichard an amazing movie https://t.co/05GkELRFii	https://twitter.com/i/web/status/1466790176873721865
The possibilities of potential are limitless when a man waters and protects his seeds.  #kingrichard https://t.co/gkRMcG1u1i	https://twitter.com/i/web/status/1466789900213178371
Film Review: It’s a family affair for Will Smith in King Richard https://t.co/pBGDsNyY4R #EntertainmentNews #FilmReview #KingRichard #Sport	https://twitter.com/i/web/status/1466789862879547398
#EntertainmentNews #FilmReview #KingRichard Film Review: It’s a family affair for Will Smith in King Richard https://t.co/1gSm7P1dMX	https://twitter.com/i/web/status/1466789859339554818
What made King Richard even more impressive, Saniyya Sidney who plays Venus, is left handed, she had to learn how to use her right hand playing tennis. That’s impressive.	https://twitter.com/i/web/status/1466789550680858635
King Richard was very good. Will Smith was ACTING bby.	https://twitter.com/i/web/status/1466789442732048384
Join Sundance on Dec. 10 for Spotlight Event: Reinaldo Marcus Green on Directing Films Inspired by True Stories. From MONSTERS AND MEN to KING RICHARD,  learn about Reinaldo's creative process and capturing the spirit of real life people in film. Register: https://t.co/opMKsdU32Q	https://twitter.com/i/web/status/1466787772379942922
I can't wait for the dirt on this shitbag. He used to run his cat show up at King Richard's Faire. https://t.co/bqMlihBEwR	https://twitter.com/i/web/status/1466785364333498379
King Richard is such a powerful film!!!	https://twitter.com/i/web/status/1466785039555907590
NOW SHOWING — Fri. 12/3 We're Open WED, FRI, SAT &amp; SUN  House Of Gucci (R) King Richard (PG13) Ghostbusters: Afterlife (PG13) Julia (PG13) Belfast (PG13)  7421 W. Atlantic Ave, #DelrayBeach https://t.co/jvtF2Kmm7m for 🕖 &amp; 🎟️ https://t.co/ceKpBP6NNh	https://twitter.com/i/web/status/1466784305821233153
NOW SHOWING — Fri. 12/3 We're Open WED, FRI, SAT &amp; SUN  House Of Gucci (R) Encanto (PG) King Richard (PG13) Ghostbusters: Afterlife (PG13) India Sweets And Spices (PG13) Belfast (PG13)  7380 Lake Worth Rd · East of Turnpike Visit Us https://t.co/Cpc7BAI4AO  #LakeWorth #Wellington https://t.co/DuNOVfxlP5	https://twitter.com/i/web/status/1466784301035364353
Saw “King Richard” last night with Will Smith. Really well done. Really enjoyed it.	https://twitter.com/i/web/status/1466783963951755265
Paul Thomas Anderson’s Licorice Pizza Leads 2021 National Board of Review Winners https://t.co/1hQtREYNBH #kingrichard	https://twitter.com/i/web/status/1466783013606412290
queria assistir King Richard 🥺	https://twitter.com/i/web/status/1466781430017630208
I haven’t seen a ton of 2021 films still (Licorice Pizza, Nightmare Alley, French Dispatch, C’mon C’mon, Tragedy of Macbeth, King Richard, Petite Maman, Belfast, Power of the Dog, etc.) but my personal hope for Best Picture is:  The Last Duel	https://twitter.com/i/web/status/1466780783679578116
As our semester winds down, we found some time to check out the new King Richard movie. Our “Rotten Tomatoes” review is full of high praise for this tennis film. #CertifiedFresh #Family #RollStangs https://t.co/tVkdLypnAJ	https://twitter.com/i/web/status/1466780756500488198
Watching King Richard gave me a new found respect on Venus and Serena but They DADDY! The GOAT!	https://twitter.com/i/web/status/1466780753895862277
King Richard https://t.co/m6wqlW3tPH	https://twitter.com/i/web/status/1466779603326881802
There is me and one other person in the screening!   Perfect for social distancing!   Lets learn a bit more about Venus and Serena Williams father    #kingrichard https://t.co/KLUuVYsFSB	https://twitter.com/i/web/status/1466778867423715331
preciso assistir king Richard	https://twitter.com/i/web/status/1466777903727886341
"Install this app, Watch and download ""King Richard"" at no cost. https://t.co/xxprB5fGLN"	https://twitter.com/i/web/status/1466777862023917578
King Richard movie of the year, pls watch it while it’s on HBO Max	https://twitter.com/i/web/status/1466777094482976769
My ultimate soundtrack suite for King Richard by Kris Bowers is now available! Listen here: https://t.co/hZ4reSnV56 #KingRichard #KrisBowers #soundtrack #suite #score #ost #music https://t.co/7DKCishEta	https://twitter.com/i/web/status/1466775370632417284
Bit disappointed i wasn't invited to the Premiere of King Richard but hey 🤭   Friday Tennis Watching at the Odeon    Ps. #whereisPengShuai https://t.co/NwcYf9leiO	https://twitter.com/i/web/status/1466774637090680838
Inspired by the new #KingRichard film, we booked ourselves onto a tennis academy: https://t.co/LLgeroqCqn #MarbellaCorfu	https://twitter.com/i/web/status/1466773560387584007
I wanna see King Richard - the story of Venus and Serena! looks so good.	https://twitter.com/i/web/status/1466772886434328576
King Richard live updates – Tennis aces Serena &amp; Venus ‘have 18 siblings fathered by dad Richard Williams,’ rumors claim https://t.co/DdwSuuAGMV	https://twitter.com/i/web/status/1466772851097485315
Watching #kingrichard	https://twitter.com/i/web/status/1466771710263406600
“If You Fail To Plan, You Plan To Fail.” -Richard Williams, King Richard  #TGIF	https://twitter.com/i/web/status/1466771220192452614
According to @reelgoodapp, the 10 most popular movies/TV shows for 11/25-12/1 are:  1. #Hawkeye  2. #Yellowstone 3. #thewheeloftimeisturning  4. Planes Trains &amp; Automobiles 5. #RedNotice 6.#TickTickBoom  7. #CowboyBebop  8. #Yellowjackets  9. #KingRichard 10. Shang-Chi	https://twitter.com/i/web/status/1466770816926900227
Entering the 2nd week of its run with us.  Still ample opportunity to see Will Smith put in a terrific turn in Venus/Serena Williams biopic KING RICHARD!  SHOWTIMES Fri 3/Sat 4/Tues 7/Wed 8: 2PM, 5PM, 8PM Sun 5: 5PM, 8PM Thurs 9: 1:40, 4:40  BOX OFFICE: 01902 925225 https://t.co/5m0Vsvg8sl	https://twitter.com/i/web/status/1466770713965219841
Today at the movies! https://t.co/yyiejDbRgF.  #hamptons #movies #easthampton #movietheater #showtimes #amagansett #montauk #matinee #movienight #encanto #ghostbustersafterlife #houseofgucci #kingrichard https://t.co/Q1hfFRYJ6z	https://twitter.com/i/web/status/1466769313961062403
King Richard - C'mon C'mon - The Last Duel https://t.co/Whri1snLpo	https://twitter.com/i/web/status/1466769272412291072
Must See Movie of the Week: King Richard https://t.co/ihECgaBFBl https://t.co/KmYGsyf3Cj	https://twitter.com/i/web/status/1466769230624432137
"""...damn right it is because, Jet, you are Black and a Male"" --- Josh, Dan and Sterling go over the costs of greatness  #blerd #BlerdLife #podernfamily #Anime #CowboyBebop #KingRichard #podcast #podcasts https://t.co/EBMAzHIE74"	https://twitter.com/i/web/status/1466768658529763328
The girlfriend and I watched King Richard last night… absolute incredible movie about a true American success story. A+	https://twitter.com/i/web/status/1466765435676803082
Make it a good one beautiful people! #morningmotivation #morningmood #FridayFeeling #FridayMotivation #KingRichard https://t.co/ezieIA5wE6	https://twitter.com/i/web/status/1466765068075470860
King Richard …WOW.	https://twitter.com/i/web/status/1466764573252411392
For her past three roles, Aunjanue Ellis has earned two Emmy noms (“WTSU” and “Lovecraft County”) and NBR honors (“King Richard”). She currently has no upcoming films or projects in development.  They should be writing films for this woman (starting with Queen Oracene).  I mean… https://t.co/2Vm97Nzf7I	https://twitter.com/i/web/status/1466762290821218306
it feels so good to be aliveeee https://t.co/ZX5w46e44G	https://twitter.com/i/web/status/1466761340513619974
King Richard was sick but not for the reasons everyone’s saying. Will Smith was a fool in that one 🤣	https://twitter.com/i/web/status/1466761167276322821
King Richard is a very good movie highly recommend 🍿	https://twitter.com/i/web/status/1466760868402810887
Serena and Venus’ sister is mad bc they weren’t included in a movie that was about how King Richard got Venus and Serena started 🥴	https://twitter.com/i/web/status/1466760627754577921
Avail Now! 🎉  HBO Max ( with VPN )✨  - ₱ 20 only 🔥 - Legit &amp; Premium 💫  DM (me) @thehouseofprime to avail an acc. 🤍  💸MOP: gcash  #KingRichard #HBOMax #Matrix #MatrixResurrections #DonBelle #SB19xAcerLiveItUpMV #BelleDaylightAlbumOutNow #MoneyHeist5 #BGYOxHIHatAACA2021 https://t.co/JBiISgNmZ9	https://twitter.com/i/web/status/1466759210352340997
King Richard dope af. Inspiring to see black fathers in that light on film. Re watching with the kids this weekend	https://twitter.com/i/web/status/1466758496695816205
#LicoricePizza, #KingRichard, #TheTragedyofMacbeth and more were honored by the National Board of Review this year https://t.co/w653krUm0I	https://twitter.com/i/web/status/1466758120244453376
Still have to see King Richard and wrap up Money heist between tonight and tomorrow.	https://twitter.com/i/web/status/1466757201805127684
Will was great but hand this young lady the Oscar… strait up! #saniyyasidney #KingRichard https://t.co/gH7bJ5HniT	https://twitter.com/i/web/status/1466755240221417475
#Moviereview | King Richard | Age 13+   Winning biopic of tennis stars' dad has language, violence.  Families Can Talk About:   1. How accurate the story it's based on is.   2. How do the characters demonstrate perseverance &amp; courage?   #filmreviews #movielist #newmovies https://t.co/gR8t8AVSDX	https://twitter.com/i/web/status/1466754545632137222
Fresh off staring in #KingRichard Daniele Lawson is set to become a big star, do you like the film and her performance read our review of the film in the link below https://t.co/FGxU8PxhUc https://t.co/GBHxQeolV1	https://twitter.com/i/web/status/1466754074439790598
#goodmorning! ☀️ #HappyFriday #Fridaymotivations #weekendvibes ✨   #LetsGo  to the #movies !!! #MustSee #KingRichard    #FridayFeeling  4  the #Faithful !#BELIEVEYOURPOSSIBILITIES  #quotes #CountdowntoChristmas #NewYearsEve #entertainment #blog www. https://t.co/b1pchqAdib 💎 https://t.co/111smXDD9j	https://twitter.com/i/web/status/1466753584729628676
Have you watched King Richard yet?  https://t.co/3gcp6dKfKt	https://twitter.com/i/web/status/1466751514735788032
Best Film: Licorice Pizza Best Director: Paul Thomas Anderson — Licorice Pizza Best Actor: Will Smith — King Richard Best Actress: Rachel Zegler — West Side Story Best Supporting Actor: Ciarán Hinds — Belfast Best Supporting Actress: Aunjanue Ellis — King Richard	https://twitter.com/i/web/status/1466751218433331210
really enjoyed King Richard👏🏽👏🏽👏🏽	https://twitter.com/i/web/status/1466750690676690949
king richard is amazing 🥺	https://twitter.com/i/web/status/1466748968516210689
Todays going to be great. You know why? Because I planned for it #KingRichard	https://twitter.com/i/web/status/1466748959549018114
mvs Trio akting dari aktor terbaik tahun ini:  1. Andrew Garfield (Tick Tick Boom, Netflix) 2. Will Smith (King Richard, HBO Max) 3. Benedict Cumberbatch (The Power of the Dog, Netflix)  Pendapat kalian gimana?  https://t.co/XByKh0eog8	https://twitter.com/i/web/status/1466747796556451844
(https://t.co/eOsQVakj6c):#Serena #Williams On Family Traditions, King Richard, And The Entrepreneurial Lessons She Carries From Her Dad : The 23-time Grand Slam winner and now Executive Producer shares the words of wisdom and childhood .. #TrendsSpy https://t.co/uO1Juqy3XO https://t.co/7eo0XRgE1Q	https://twitter.com/i/web/status/1466746814175002624
"""King Richard (2021)| PG | 2h 18mins |"", The Malt Cinema, Lymington Community Centre, The Lymington Centre on Fri 3 Dec 2021 7.15PM, tickets: https://t.co/jNDddPdejK @lymingtoncentre"	https://twitter.com/i/web/status/1466746580518723599
King Richard  My rating: ★★★★★★★★☆☆ 8/10 Smith shines in a brilliant, well-crafted offering of what we all know but more so by telling us what we don't. Bravo all!  https://t.co/e5ZeT9V0zY	https://twitter.com/i/web/status/1466745616797679617
King Richard live updates – Tennis aces Serena &amp; Venus ‘have 18 siblings fathered by dad Richard Williams,’ rumors claim https://t.co/v51toeVy53	https://twitter.com/i/web/status/1466742439729938432
King Richard live updates – Tennis aces Serena &amp; Venus ‘have 18 siblings fathered by dad Richard Williams,’ rumors claim https://t.co/E8l7aV94vX	https://twitter.com/i/web/status/1466742326357684224
Every girl needs a daddy like #KingRichard 🥺🥰	https://twitter.com/i/web/status/1466741737238540298
How does King Richard fare against the Fresh Prince's greatest hits? https://t.co/Qu6Kq6WF26	https://twitter.com/i/web/status/1466740922457206785
Serena Williams On Family Traditions, King Richard, And The Entrepreneurial Lessons She Carries From Her Dad: The 23-time Grand Slam winner and now Executive Producer shares the words of wisdom and childhood memories that fuel her every move, on and off… https://t.co/hp8nlqc3UJ https://t.co/NcSNTnkuAb	https://twitter.com/i/web/status/1466739504862007302
‘King https://t.co/cQYJJL2vLd #hiphopnews #hiphop #breakingnews #barsisback #battlerap #battleraptawk #urltv #15mofe #hiphopisreal	https://twitter.com/i/web/status/1466739154184818697
Part 2 - #KINGRICHARD interview with Demi Singleton and Saniyya Sidney 🤩   Who else has the urge to shave off all their hair? 👀🙋🏾‍♀️ #BFFKINGRICHARD https://t.co/8OxxM9AMwQ	https://twitter.com/i/web/status/1466739107565031432
From Today,  A BOY CALLED CHRISTMAS (PG) Christmas begins with a story of magic  KING RICHARD (12A) Venus, Serena and a plan for greatness.  GHOSTBUSTERS: AFTERLIFE (12A) You know who to call!  ENCANTO (PG) Magical House. Magical Family.  Book Now: https://t.co/tX7j4Ke8xc https://t.co/yNvQu9Fgc9	https://twitter.com/i/web/status/1466738998060195850
Watched king Richard last night and I must say it was better than I expected	https://twitter.com/i/web/status/1466737052091928578
Will Smith is #KingRichard in the inspiring true story of the coach, mentor, and father that brought us Venus &amp; Serena Williams. Get your tickets now and see it TODAY at Horizon! Tickets: https://t.co/QM8QNlwXGy https://t.co/60DdjyrbtZ	https://twitter.com/i/web/status/1466736252452057091
Might see King Richard and West Side Story since I got nothin else to use A-List tickets on til the 22nd	https://twitter.com/i/web/status/1466733190660247554
So so keen to watch #KingRichard tonight. Expect to laugh and cry and be encouraged and feel emotional all in one go.	https://twitter.com/i/web/status/1466729968763912197
KING RICHARD – Official Trailer https://t.co/zIBdi55wev via @YouTube @mgmstudios u see the truth is like a hot blade but i choose to slice u with it instead of tapping you &amp; just burning you, so as you just it can set you free from guilt tell them the truth with it or do u recall	https://twitter.com/i/web/status/1466729209712291846
I gotta watch that king Richard movie when I get home	https://twitter.com/i/web/status/1466728812457209857
KING RICHARD – Official Trailer https://t.co/zIBdi55wev via @YouTube @mgmstudios look mister movie man while you talking of public relations and me not liking black women at least i did not lie i can fix mine and provide the origin the is needed to heal your cuts	https://twitter.com/i/web/status/1466728654667489281
2 mins into King Richard and i already love it🥺	https://twitter.com/i/web/status/1466728083386507265
KING RICHARD – Official Trailer https://t.co/zIBdi55wev via @YouTube @mgmstudios yes you son should be allowed to be healthy &amp; five shoots clean on covered for you letting them fuck the history channel moments up &amp; the trust they would have they got to wait or never receive it	https://twitter.com/i/web/status/1466728031410704385
Tune in to 11-1 Show on @LMFMRADIO today when we'll be telling @SineadBrassil about a Christmas classic back in cinemas, as well as Will Smith in KING RICHARD and THE POWER OF THE DOG on Netflix. Plus we'll give away a pair of tickets to @omniplexcinema! It's a wonderful segment! https://t.co/Q8YlH7vZ5d	https://twitter.com/i/web/status/1466727315304558596
KING RICHARD – Official Trailer https://t.co/zIBdi55wev via @YouTube @mgmstudios from not teaching the kids the complete process of there existence &amp; not to be scared of the things of the body functions &amp; other things they just brush on in private and public schools here is U.S.	https://twitter.com/i/web/status/1466727179962753026
KING RICHARD – Official Trailer https://t.co/zIBdi55wev via @YouTube again the reason king richard was opposed to the pilgrims living they wanted to abandon the fact that the children do not deserve to be made to look stupid by letting them live and make the mistakes they do from	https://twitter.com/i/web/status/1466726764177235970
KING RICHARD – Official Trailer https://t.co/zIBdi55wev via @YouTube @mgmstudios my kids no that they are female and no the functions of there body and not out running around chasing sticks and fucking butterflies being cute no i do not respect you in my home	https://twitter.com/i/web/status/1466726303583944713
KING RICHARD – Official Trailer https://t.co/zIBdi55wev via @YouTube @mgmstudios you want to hear it or read it they cloned me and hoped that he would do what i did okay they is direct image reflection of me okay, I told the state lady bitch that you do not even teach origin here	https://twitter.com/i/web/status/1466725922627899392
King Richard &gt;&gt;&gt; https://t.co/yZmP48Lhz3	https://twitter.com/i/web/status/1466725362461728772
King Richard was 🔥🔥🔥🔥	https://twitter.com/i/web/status/1466724198659805184
Today we've reviewed the latest #WillSmith film, #KingRichard! The story follows tennis stars Venus + Serena Williams as their father pushes them to success. With #Oscar buzz surrounding the film, it's not one to miss. Head over to https://t.co/2lI77kW4Ll to hear our thoughts! https://t.co/vb1Cmr0pHK	https://twitter.com/i/web/status/1466722426545487874
let it be the king richard actors https://t.co/Ldq2GSUHZG	https://twitter.com/i/web/status/1466721275988959232
today   Grand opening and ribbon cutting for The Shelfie Shoppe  Movie Night at Southern Forest World-“It’s A Wonderful Life” 6 PM  Movies-Christmas with the Chosen: The Messengers, Encanto, House of Gucci, King Richard, Ghostbusters: Afterlife, Clifford the Big Red Dog, Eternals	https://twitter.com/i/web/status/1466719110176333829
Based on the true story of Venus and @serenawilliams's coach and father, 'King Richard' shows us the toll racism took on a generation of black men – but also the fight it inspired in them.  @Eileen15Jones writes.  https://t.co/k0ycEzYAAa	https://twitter.com/i/web/status/1466716339419111432
‘The Power of the Dog’ comes sixth of the prestige journal Sight and Sound’s best 50 of 2021, behind The Souvenir II, Petite Maman, Drive My Car, Memoria and Titane and I am so happy about this❤️‍🔥  (ps for interest, Belfast and King Richard do not make the list…) https://t.co/Qm0Z3IfBYx	https://twitter.com/i/web/status/1466711382733193220
I watched this King Richard movie starring Will Smith about the Williams family. Ngl, this' one of the best movie in 2021🌕️	https://twitter.com/i/web/status/1466710947834253314
Has everyone seen KingRichard yet? It’s time to debrief!	https://twitter.com/i/web/status/1466709625592504321
‘King Richard’ Brings the American Dream Back to the Oscar Race https://t.co/mOHkO2slwj	https://twitter.com/i/web/status/1466707207358197760
King Richard press conference: Will Smith, Serena Williams, Venus Williams https://t.co/UWhYy5asbL via @YouTube #fba #ados #blackfathers The very reason the white media is against this movie was the reason WILL wanted this movie	https://twitter.com/i/web/status/1466705600193044485
After watching #KingRichard two weeks ago, I was inspired to learn more about Mr Williams and pick up his book.   Potentially the best story I’ve ever read.    @Netflix, we need a series based on this, @Ava?  😬  😬	https://twitter.com/i/web/status/1466705104644497413
#Top5FirstViews of November 2021 in alphabetical order  - Chameleon Street (Harris Jr., 1989) - C’mon C’mon (Mills, 2021) - House of Gucci (Scott, 2021) - King Richard (Green, 2021) - Licorice Pizza (Anderson, 2021)	https://twitter.com/i/web/status/1466705101419003905
King Richard (2021) https://t.co/f1cXhPjbhF #หนังออนไลน์.live #หนัง2021 #หนังน่าดู #หนังดีบอกต่อ #ดูหนังฟรี https://t.co/yH1pJBlavH	https://twitter.com/i/web/status/1466703411223556101
King Richard star 'freaked out’ when she met Serena Williams - HOLA! USA https://t.co/bb8N8Tn8RY #SerenaWilliams #WillSmith #Movies https://t.co/K75e1y6yqZ	https://twitter.com/i/web/status/1466702516578492420
King Richard star 'freaked out’ when she met Serena Williams - HOLA! USA https://t.co/JVlYorVWsh #SerenaWilliams #WillSmith #Movies https://t.co/scq8seiZ6W	https://twitter.com/i/web/status/1466701886203985920
Will Smith really nailed that accent in King Richard	https://twitter.com/i/web/status/1466700450699542528
Richard and Oracene Williams !! Hats off. Sparkles #FromCompton ♥️  @Venuseswilliams @serenawilliams  #KingRichard	https://twitter.com/i/web/status/1466698678043828225
That king Richard movie was amazing 🥲	https://twitter.com/i/web/status/1466698591234314242
King Richard was good though. Will bodied that	https://twitter.com/i/web/status/1466696202125201412
That confrontational scene in the Kitchen between the Williams.  AWESOME!  #KingRichard	https://twitter.com/i/web/status/1466695465144135681
Morning Tweeps. Day off so going to the cinema to see #KingRichard - can't wait.	https://twitter.com/i/web/status/1466695421607260162
IndieWire: National Board of Review's best films of 2021 - winner: Licorice Pizza - the rest of top 10 films in alphabetical order: Belfast Don’t Look Up Dune King Richard The Last Duel Nightmare Alley Red Rocket The Tragedy of Macbeth West Side Story https://t.co/qqZ82pAVfy	https://twitter.com/i/web/status/1466694949957558272
#KingRichard I'm really inspired by Richard's plan of action. I mean the guy is so precise and meticulous and thorough in his planning...	https://twitter.com/i/web/status/1466694315124662274
‘King Richard’ Writer on Why Venus Williams Got Rattled in Her First Pro Tournament https://t.co/UwBL5tbJfh	https://twitter.com/i/web/status/1466693786533343234
#BenedictCumberbatch likely to get #Oscars2022 nom for #ThePowerOfTheDog. But it's more than just his great performance. Out now on @netflix, here's our review from this year's #LFF.  LINKS: https://t.co/G4XvWnY7qR  SPOTIFY: https://t.co/NiFIKaFVQO  #PodcastAndChill #PodernFamily https://t.co/fvcnCGKok1	https://twitter.com/i/web/status/1466693561215340547
King Richard would be a nice movie to begin my weekend with	https://twitter.com/i/web/status/1466692057402064897
King Richard GREAT MOVIE SO FAR	https://twitter.com/i/web/status/1466691336547934212
I do love the King Richard film poster. https://t.co/NzArhCTWUX	https://twitter.com/i/web/status/1466688642211250176
King Richard is brilliant 🎥	https://twitter.com/i/web/status/1466688360949460993
The Top 10 films of 2021, according to the National Board of Review (@NBRfilm)  -Belfast -Don’t Look Up -Dune -King Richard -Licorice Pizza -The Last Duel -Nightmare Alley -Red Rocket -The Tragedy of Macbeth -West Side Story https://t.co/Q5AnZU57NF	https://twitter.com/i/web/status/1466687366727356421
Will Smith gives what may be his best performance in King Richard 4.5/5	https://twitter.com/i/web/status/1466686732653502464
King Richard live updates – Tennis aces Serena &amp; Venus ‘have 18 siblings fathered by dad Richard Williams,’ rumors claim https://t.co/JQ01bPGJcL	https://twitter.com/i/web/status/1466686525760966658
"""Be Alive (Original Song from the Motion Picture ""King Richard"")"" by Beyoncé https://t.co/4BKlhdpS4W #NowPlaying"	https://twitter.com/i/web/status/1466686187574288384
King Richard en TV Time https://t.co/Sbb4sy3qk3 https://t.co/mOqfkRI59b	https://twitter.com/i/web/status/1466685975006953478
Last min movie date w/ the girls #KingRichard	https://twitter.com/i/web/status/1466685866009448448
We need more black fathers like King Richard in America who will push their kids to be the best version of themselves &amp; protect them 💯 https://t.co/dyGudjRwbA	https://twitter.com/i/web/status/1466685060803964934
